   %sqrt(\psi_p)              q 
   0.616211238000000   2.312633860000000
   0.620672584000000   2.326362080000000
   0.625114655000000   2.340380040000000
   0.629537184000000   2.354690260000000
   0.633939912000000   2.369294530000000
   0.638322585000000   2.384193540000000
   0.642684956000000   2.399388420000000
   0.647026779000000   2.414881710000000
   0.651347814000000   2.430675140000000
   0.655647821000000   2.446769130000000
   0.659926561000000   2.463164430000000
   0.664183495000000   2.479862250000000
   0.668418499000000   2.496864600000000
   0.672631590000000   2.514172510000000
   0.676822513000000   2.531786240000000
   0.680991000000000   2.549707830000000
   0.685136763000000   2.567938460000000
   0.689259482000000   2.586477370000000
   0.693358805000000   2.605323790000000
   0.697434328000000   2.624478660000000
   0.701485573000000   2.643941790000000
   0.705511972000000   2.663710550000000
   0.709512537000000   2.683779980000000
   0.713486013000000   2.704145620000000
