   % sqrt(\psi_p)               q
   0.000005212703820   1.800413550000000
   0.005212703820000   1.801253680000000
   0.010422865500000   1.802532440000000
   0.015630652400000   1.803835970000000
   0.020836039600000   1.805154180000000
   0.026038711200000   1.806440770000000
   0.031239204600000   1.807666370000000
   0.036437663200000   1.808848320000000
   0.041634177100000   1.809999430000000
   0.046828518500000   1.811131240000000
   0.052021011500000   1.812271150000000
   0.057211571700000   1.813484440000000
   0.062399979000000   1.814818040000000
   0.067585552200000   1.816281860000000
   0.072768333300000   1.817876440000000
   0.077948086400000   1.819609630000000
   0.083124574500000   1.821451670000000
   0.088297171200000   1.823369170000000
   0.093466195700000   1.825308090000000
   0.098631854600000   1.827211910000000
   0.103794349000000   1.829047150000000
   0.108953613000000   1.830815090000000
   0.114110013000000   1.832544440000000
   0.119263775000000   1.834274120000000
   0.124414870000000   1.836052490000000
   0.129562905000000   1.837943880000000
   0.134707493000000   1.839983650000000
   0.139848566000000   1.842166590000000
   0.144985856000000   1.844466310000000
   0.150119065000000   1.846835650000000
   0.155247750000000   1.849234690000000
   0.160372459000000   1.851634040000000
   0.165493274000000   1.854021270000000
   0.170610287000000   1.856393720000000
   0.175723098000000   1.858753770000000
   0.180832215000000   1.861103870000000
   0.185937789000000   1.863443040000000
   0.191039893000000   1.865766090000000
   0.196138398000000   1.868058450000000
   0.201233411000000   1.870300130000000
   0.206325397000000   1.872478320000000
   0.211414538000000   1.874594650000000
   0.216500992000000   1.876667470000000
   0.221584474000000   1.878727160000000
   0.226665365000000   1.880803340000000
   0.231743619000000   1.882922350000000
   0.236819131000000   1.885098130000000
   0.241891591000000   1.887328620000000
   0.246960818000000   1.889597900000000
   0.252027035000000   1.891876140000000
   0.257090288000000   1.894130170000000
   0.262150671000000   1.896346380000000
   0.267207969000000   1.898525780000000
   0.272262533000000   1.900689160000000
   0.277314442000000   1.902869060000000
   0.282363633000000   1.905089320000000
   0.287409928000000   1.907364450000000
   0.292452875000000   1.909694100000000
   0.297492731000000   1.912060290000000
   0.302529448000000   1.914434500000000
   0.307563034000000   1.916787510000000
   0.312593368000000   1.919100470000000
   0.317620480000000   1.921373560000000
   0.322644674000000   1.923625140000000
   0.327665922000000   1.925892810000000
   0.332684100000000   1.928208740000000
   0.337698691000000   1.930589980000000
   0.342709560000000   1.933039000000000
   0.347716656000000   1.935538230000000
   0.352719783000000   1.938061770000000
   0.357718778000000   1.940587010000000
   0.362712982000000   1.943093360000000
   0.367702575000000   1.945569030000000
   0.372687473000000   1.948019840000000
   0.377667361000000   1.950461150000000
   0.382641784000000   1.952918610000000
   0.387609212000000   1.955417480000000
   0.392569286000000   1.957975030000000
   0.397520892000000   1.960593350000000
   0.402462442000000   1.963266410000000
   0.407391829000000   1.965987120000000
   0.412303539000000   1.968754260000000
   0.417194421000000   1.971578770000000
   0.422057460000000   1.974483170000000
   0.426881430000000   1.977492750000000
   0.431646505000000   1.980634040000000
   0.436301138000000   1.983914000000000
   0.440780271000000   1.987292990000000
   0.444945962000000   1.990640560000000
   0.448501579000000   1.993655240000000
   0.451046107000000   1.995900060000000
   0.452611500000000   1.997315950000000
   0.453460422000000   1.998094660000000
   0.453961728000000   1.998558060000000
   0.454288266000000   1.998861320000000
   0.454512054000000   1.999069790000000
   0.454679173000000   1.999225810000000
   0.454813063000000   1.999351010000000
   0.454909075000000   1.999440910000000
   0.455002374000000   1.999528360000000
   0.455073895000000   1.999595460000000
   0.455136323000000   1.999654070000000
   0.455191837000000   1.999706230000000
   0.455242052000000   1.999753430000000
   0.455288295000000   1.999796920000000
   0.455331471000000   1.999837550000000
   0.455371674000000   1.999875400000000
   0.455410532000000   1.999911990000000
   0.455448389000000   1.999947660000000
   0.455485332000000   1.999982480000000
   0.455522202000000   2.000017250000000
   0.455559207000000   2.000052160000000
   0.455596923000000   2.000087750000000
   0.455636016000000   2.000124660000000
   0.455676603000000   2.000163000000000
   0.455719268000000   2.000203310000000
   0.455765523000000   2.000247040000000
   0.455815989000000   2.000294780000000
   0.455871682000000   2.000347490000000
   0.455934158000000   2.000406660000000
   0.456007012000000   2.000475710000000
   0.456091877000000   2.000556200000000
   0.456194951000000   2.000654080000000
   0.456322876000000   2.000775690000000
   0.456489228000000   2.000934100000000
   0.456715162000000   2.001149680000000
   0.457040101000000   2.001460650000000
   0.457552578000000   2.001953270000000
   0.458432440000000   2.002805230000000
   0.459953460000000   2.004296290000000
   0.462496970000000   2.006840830000000
   0.466043121000000   2.010493640000000
   0.470155356000000   2.014881070000000
   0.474581323000000   2.019786080000000
   0.479185471000000   2.025094820000000
   0.483873084000000   2.030721220000000
   0.488606741000000   2.036635160000000
   0.493367050000000   2.042824120000000
   0.498142127000000   2.049282650000000
   0.502924436000000   2.056005340000000
   0.507708249000000   2.062986410000000
   0.512489865000000   2.070222410000000
   0.517266830000000   2.077711370000000
   0.522037252000000   2.085452260000000
   0.526799634000000   2.093445150000000
   0.531552453000000   2.101691060000000
   0.536293996000000   2.110190790000000
   0.541024242000000   2.118947310000000
   0.545742452000000   2.127961790000000
   0.550447969000000   2.137235940000000
   0.555140195000000   2.146771030000000
   0.559818587000000   2.156567730000000
   0.564482640000000   2.166627370000000
   0.569130507000000   2.176948860000000
   0.573762977000000   2.187536380000000
   0.578379750000000   2.198391150000000
   0.582980438000000   2.209514880000000
   0.587564669000000   2.220909800000000
   0.592132089000000   2.232577590000000
   0.596682355000000   2.244519060000000
   0.601215142000000   2.256735770000000
   0.605730133000000   2.269229970000000
   0.610226750000000   2.282002570000000
